Crime ID,Month,Longitude,Latitude,Last outcome category
bb1fe0e3039077e420c12f2c31fbb1d2f0d10f48e3ffe8aad0dcb985186d3e2c,2017-01,0.14261300000000002,52.197848,Investigation complete; no suspect identified
be3dc4398f197d88b1df51e3641e2324610ff3e66686532018de625a9ae7580c,2017-01,0.13701,52.190855,Investigation complete; no suspect identified
95e440fe105e15f72a2d9dcdd9976269ed933bd5f11c52763badbe5524f5c23b,2017-01,0.141493,52.195251,Investigation complete; no suspect identified
9145827df26cf94a3d8922c45ddba6aa399872e2718344bb544a8d3b4a837eca,2017-01,0.15706099999999998,52.194311,Investigation complete; no suspect identified
7b1913afa72c85e52d6ebedf6fa1debd13f2289c09dbd5861e83f883d4aa1818,2017-01,0.156201,52.186225,Investigation complete; no suspect identified
f65ff5b83d4e84566f3c70d96a7bfc66be4b86f234ebd35fa69eddf29802bc48,2017-01,0.161936,52.184726,Investigation complete; no suspect identified
45c0c9bcb7a7468e783e6ccbc7cf117da48006e0ce9081a4f6a57d4ad00f6f1f,2017-01,0.11237,52.170455,Investigation complete; no suspect identified
e6ee117e4dce1477b0f582d3c89a11cc385c723d4908856c2aeaa5033b8ad732,2017-01,0.12726600000000002,52.199132,Investigation complete; no suspect identified
b1d13cedfd15af47cd0533ee5282a1a6b8fada2f667e0fb6458f2e1c69109048,2017-01,0.12219100000000001,52.197668,Investigation complete; no suspect identified
f9b2ac12675507f930fd7bad85ed144eeadb3ec0fbcc4a46000f447871187e58,2017-01,0.12748900000000002,52.199515000000005,Investigation complete; no suspect identified
317f97526c69fc78c2905fe8f8a830653ede80bb6a908111337512bf0c6a3c9a,2017-01,0.129299,52.199104999999996,Investigation complete; no suspect identified
58a77d27625402d867bd1fff3b1254460be37eed7dea1890d498ca7e7c6a7f3e,2017-01,0.129299,52.199104999999996,Investigation complete; no suspect identified
0f6f173fa2a7283526b293107f6c738fbad679ad8142ffa293dcd890ac9ed750,2017-01,0.124977,52.187655,Investigation complete; no suspect identified
6cf54d4508c9364ebf70ec6a666450cbc2e1f2b02472aad422c26e086b3ab57e,2017-01,0.137282,52.194096,Investigation complete; no suspect identified
583c8b5ff7906af8d265259d77167fabc712addd7bc842959701e2aa08f4115c,2017-01,0.137282,52.194096,Defendant found not guilty
872cd61678ea8f9bf3ed6243f1eea363ba366a21e82e12985617e84e40101c9f,2017-01,0.137282,52.194096,Investigation complete; no suspect identified
8a39385c30cc6964c9335af164f6bbaf1b6432ea61ac898be600018821bce42b,2017-01,0.137282,52.194096,Investigation complete; no suspect identified
081231dc7c6d8501e60d19f1ba677e0972e1133f1c1e66a55406a870bcccaba8,2017-01,0.137282,52.194096,Investigation complete; no suspect identified
dadc07e27047fdd78cecd7f5173067d045cfbd48111a8e98dbbaee6a253e7cb1,2017-01,0.137282,52.194096,Investigation complete; no suspect identified
20875cf8abdbcb7e14f8f01bc7073261ac04c6c0895d3ace63ba6b935fcf07fe,2017-01,0.137282,52.194096,Investigation complete; no suspect identified
f163ce926af5a74916be5cfd4c401e57ba88ed1c0d4bc1c74bb9fd50a32a1c5e,2017-01,0.137282,52.194096,Investigation complete; no suspect identified
8e01f928df682e30e5a844bd352087edc67a68e1c72fc6d47612822813c12637,2017-01,0.137282,52.194096,Investigation complete; no suspect identified
c9b7e121d93eda94696074df7dcff40584749d86be6651964239d6dbef701841,2017-01,0.133491,52.193453999999996,Investigation complete; no suspect identified
79ed8953227574b4e3466a8af988c6075a5a9bcc40e5d93b4d2eebc52e7930c9,2017-01,0.131209,52.194988,Investigation complete; no suspect identified
b3ddc190ee26513e8e3e5a134f14ec7409428edc137382026673f6addd6cc2ab,2017-01,0.13430699999999998,52.193988,Investigation complete; no suspect identified
f0dc310217982329a51ce79469280e9fbf90844b169f95421136db9d25883ddf,2017-01,0.13430699999999998,52.193988,Investigation complete; no suspect identified
be6c2cbee5e89e17f20cde8d85b092d98737fb90bc493756a9bb38ae80b130ba,2017-01,0.262455,52.399423,Investigation complete; no suspect identified
4e2e2918bdfeb0f08723bc57732001a9dcbd189ddbb1c713ddd1a9a1c0b302b0,2017-01,0.166403,52.655170999999996,Investigation complete; no suspect identified
1079560925756d7ee716227bd842208b85d6517a4309e9c3e4d63282de836903,2017-01,0.166403,52.655170999999996,Investigation complete; no suspect identified
431655ec81c8eb8e568e1fd9e7288c6a3c90c86ee7b2994c2660f1ca535cd75b,2017-01,0.166102,52.66285500000001,Investigation complete; no suspect identified
2d7f7daee13bee25ce5b4b4f38243fd58ad8f431ab0c77d3a901b1141efee4fa,2017-01,0.175554,52.664965,Investigation complete; no suspect identified
5ce297d91a585ccdccf45542501cc42170205aee39be14ee657c5d8c39269659,2017-01,0.156685,52.653891,Investigation complete; no suspect identified
4a435f1ff6cba7d005ccaba207b43988c12c55c7d19f42b6d5c11af26bfcd1a0,2017-01,0.161125,52.666273,Investigation complete; no suspect identified
22de6ba5e419dbbf9049c9c76d1803064519d2f241be4b6cc82192e55b7087de,2017-01,0.163409,52.662507999999995,Status update unavailable
867c9daeeb247bee883fafb37352584a29cd1853e758e8d8122115ef21923a01,2017-01,0.160552,52.664547999999996,Unable to prosecute suspect
d7a9582af3110a51e883c93c16b3b8c266303b5e5b7b4be7ee6f335c806204cf,2017-01,0.162929,52.663883999999996,Investigation complete; no suspect identified
2ef52d92b72e5eca6151505af4df4622d4a2ce8604ea0af47b10aace46a4f9f3,2017-01,0.076409,52.55664599999999,Investigation complete; no suspect identified
4033afc6e7154f58500daac2466ee272d4a97d18fda2b1c94899e2855a0e45f3,2017-01,0.069826,52.561904000000006,Investigation complete; no suspect identified
ee184c2e2a6def06c9ee8e5e4326704e490b5587b583208358ae622ba603a6fc,2017-01,-0.125754,52.560064000000004,Investigation complete; no suspect identified
8c9a67a13ab1bb473d52e5c62708a4c4a80cae9c0fab7b5089671aebeecddd16,2017-01,0.088134,52.550684999999994,Investigation complete; no suspect identified
21f89afd32309323276bf642123615d4ede339a6b55f0f23b76737e79891d5ac,2017-01,-0.116247,52.440277,Investigation complete; no suspect identified
a88216da739a3ee3f92310beb9deb52f876f514cd83b9da888c61cf5f00aecf8,2017-01,-0.183421,52.352728000000006,Investigation complete; no suspect identified
5c79329f597881f29ea5ea68e71fcf372f137d5caf90684b5ca8faf28dee8476,2017-01,-0.204211,52.329947,Investigation complete; no suspect identified
9265cc8c4d6a340302ee8e2de517bf8351c7cb34facb53b35181ae8557cd8210,2017-01,-0.204211,52.329947,Investigation complete; no suspect identified
1ac3375682cb46df3a9310a7b2828d1e03bb3ea4e9725f864e0881a767c0932f,2017-01,-0.191614,52.338710999999996,Investigation complete; no suspect identified
ea1b1d91806bcd7ebcbcdfdea1f534e4c40a6e3b0cfc11d30707d75fcf0156fa,2017-01,-0.184222,52.329957,Investigation complete; no suspect identified
4a9747c5c4727c1a9ece898057261cf9e6eeffdcc1f841fd2d00669a086bcfd0,2017-01,-0.18053699999999998,52.331761,Investigation complete; no suspect identified
52975dd7631b9e9107628b88cec124009f8fdac0aa1434ec941d9004dc860858,2017-01,-0.183177,52.330740999999996,Investigation complete; no suspect identified
adbbe7c255d91e165db4a69869aee97975a30a9a4226cc980c6cb4103fd25720,2017-01,-0.183361,52.329476,Investigation complete; no suspect identified
e07d0e2d56c69e671822c29a0c798933a447faa1b554fc45af4e0aa656b6e649,2017-01,-0.185452,52.329301,Investigation complete; no suspect identified
144b586aad6eea8e1f96ae18ea58261cb2521dadef6dbadc54a33f571deaf7a8,2017-01,-0.070401,52.32202,Investigation complete; no suspect identified
b8ad6198194788677c9cb698b0bcb05ae5c50e48c74bd7bced60f8161a6f649d,2017-01,-0.20224,52.193113000000004,Unable to prosecute suspect
949991c7862f6629e1222c10f74fb4baca45dc97de05c8fac9559aec1f74ed7a,2017-01,-0.26661999999999997,52.230977,Investigation complete; no suspect identified
91a8c5890ab31cc0073099170f029632cc11a818ce296801edc72244c66c2d27,2017-01,-0.269484,52.228115,Investigation complete; no suspect identified
ada60e9029f974a4c1feb9f816f8c26ac4e6c85c323b7f02f4b257ce80901908,2017-01,-0.26695599999999997,52.230245000000004,Investigation complete; no suspect identified
5d3e9d7f0bc172f3f7ce53580c9a2f9fcc51fa6924d9d5c3a9389981c649a33b,2017-01,-0.253249,52.228775,Investigation complete; no suspect identified
dd70834e3623ecc9ed2d5c6d2546266e82ad4cff076e0794bf14bc0fdff62f61,2017-01,-0.255357,52.231027000000005,Investigation complete; no suspect identified
91c97e55f41e5bdaccf72f1cb9889741074d88a6b9646ed2e8093f9ffb6b530d,2017-01,-0.267257,52.214613,Investigation complete; no suspect identified
12a14ba1bd2f9c93dbd1a4070d915111e09ab555ec2873d38f95fc0c6e8344cd,2017-01,-0.267257,52.214613,Investigation complete; no suspect identified
0947c237a29223e179e3837c607607d2856b06b87e266ef5ff71cd4e33b6ec38,2017-01,-0.267257,52.214613,Investigation complete; no suspect identified
d3e998be368715881ebae33863202573717fc7161b93440dce43f5c68a9e3d76,2017-01,-0.267257,52.214613,Investigation complete; no suspect identified
361052cd93165189cbb550ab2b5771c1bed4688bc301a218405d2479191d0b5d,2017-01,-0.269985,52.210338,Investigation complete; no suspect identified
6298be2c74250ec09bfdce85dfe7304075512b333cab6489f68a6e04246728c7,2017-01,-0.271038,52.21412,Investigation complete; no suspect identified
e54ea28416a54766561033921f15a44da4f5baad9d46981893de6de2a3cb0795,2017-01,-0.271038,52.21412,Investigation complete; no suspect identified
69ee476007e85eb6696d2e7571d3714f4a5cbfb38dbd23429bc477b9df27e4a8,2017-01,-0.29276399999999997,52.222421000000004,Unable to prosecute suspect
329d7be724a09cacb1695660a5628eb71d812787c1b68fb01e1fceb2bfdea9b5,2017-01,-0.252868,52.60156,Investigation complete; no suspect identified
7bec4db4dd52c34b7470986e44c4d9dfcaff5c23c739155fa089a04d9049accd,2017-01,-0.241848,52.607178000000005,Investigation complete; no suspect identified
ff8efb7987bd761a633f643cbdfba8cd8bf6ce1c1eec8ce403ff438d78fb0e22,2017-01,-0.253713,52.590332999999994,Investigation complete; no suspect identified
4986ea0926d27b8a1900da2ddf687bb770c5c5e7f5fb0be2ab3545b7c05bb68d,2017-01,-0.25459899999999996,52.58699300000001,Investigation complete; no suspect identified
fd0c3081d8d8352138ce1ab379550eff40958d4efee628b6cf4789051fedfede,2017-01,-0.265413,52.599478000000005,Investigation complete; no suspect identified
316e30bbbb9ab61c8a68a502e95fecec457d783865879cc992968335dea4fc26,2017-01,-0.246513,52.58281899999999,Investigation complete; no suspect identified
1424430d7151a458aef2ac0da9504ad54feb4ab1aab485596db1d371fc2574d2,2017-01,-0.245732,52.58465,Investigation complete; no suspect identified
fff65a46b024827bfb6254f70163a36c4fd04135b6390d7784b290bad692ce11,2017-01,-0.246592,52.587872999999995,Investigation complete; no suspect identified
210173994ae43d5e8f8161069fa5c52664c47f7874d89b07841303d60fcf4245,2017-01,-0.228025,52.585223,Investigation complete; no suspect identified
